"rbr","name","date","stars","review","lang","thumb","reply"
686,"Alistair George",2016-09-27,3," Ive had to go back to Google Maps as this app is reporting 'Cannot create file. Please contact support'. When installing upgrade maps and it wont now work. This has been reported by many others too. I am using Samsung Note 3 so nothing unusual in hardware. Pity this app was the best before.","en",1,NA
687,"Charles Perry",2016-08-29,2,"Get lost This app is awesome, if you like driving tiny country roads resulting in increased journey time and costs. This is if it even finally locates an address you want to go to. However, if you don't like being messed about, then choose another satnav. Also drains the battery, doesn't seem be an option to...Full ReviewThis app is awesome, if you like driving tiny country roads resulting in increased journey time and costs. This is if it even finally locates an address you want to go to. However, if you don't like being messed about, then choose another satnav. Also drains the battery, doesn't seem be an option to switch off the screen and still hear audio. As an offline map it seems acceptable.","en",10,NA
688,"David Laštovicka",2016-08-06,1,"Support does not reply I paid for several in app purchases. When they stopped working after phone upgrade, I contacted the support but they even didn't bother to reply. Maps not updated frequently. No 2D mode with north always up. Long routes take a lot of time to find. The Here We Go app is much better choice.","en",6,NA
690,"Andy Langston",2016-07-18,4,"Sound navigation but poor upgrade experience Been using this app on and off for over 5 years and with the excepion of the odd glitch in open source mapping have found it very useful and pretty reliable as long as it finds the destination. This latter point has become much harder since the removal of google search. I have purchased ad removal a...Full ReviewBeen using this app on and off for over 5 years and with the excepion of the odd glitch in open source mapping have found it very useful and pretty reliable as long as it finds the destination. This latter point has become much harder since the removal of google search. I have purchased ad removal and HUD options, but cannot find HUD either on installed items or the controls and there is no help in re-installing which I hae done twice or in resetting licence either, so feeling slightly ripped off over that.","en",3,NA
691,"Ryan Thomas",2016-08-09,1,"Don't download if you like your phone Literally bashed my phone in frustration. Silly I know when it is this apps fault. Constant freezes for no reason at critical points of journey. Does not happen when using maps or Tom Tom app. When it did work was good but unreliable and extremely frustrating! Never again","en",1,NA
692,"Chris Withall",2016-09-26,1,"Satnav hahsa don't waste download Well it tells you where you are and roads around you but as for giving any directions? Well it doesnt!. Other stuff like live traffic, speed cameras are extras -chargeable. Given the main app doesn't do what it should  I'm not going to waste my money.","en",0,NA
696,"Fabio Bettin",2016-07-05,2,"It used to work well Since I have downloaded the last version of Android (6.0.1), the app doesn't work any longer).  I can search for a destination and maps but when the navigation starts,  nothing happens and the app doesn't recognise I'm moving.  please fix the issue,  this used to be a fantastic navigation app!!","en",3,NA
697,"Sailor Jo",2016-06-23,2,"Hit the road Programmers seem not to see that a navigation programme is not for entertainment. The first thing I need is to set up the programme, especially where to store big amounts of data. Smart phones and tablets have an external SD card. Another criticism I have is that most programs seem to be made to col...Full ReviewProgrammers seem not to see that a navigation programme is not for entertainment. The first thing I need is to set up the programme, especially where to store big amounts of data. Smart phones and tablets have an external SD card. Another criticism I have is that most programs seem to be made to collect data. You do not need my phone data. Uninstall right now.","en",1,NA
698,"M. Simms",2016-09-09,3,"Loses signal. I tried this out today as I am going to be driving in the states later this month so down loaded the UK maps to try it out first. I used my other phone at the same time so I didn't get lost.  This app took me about 15 miles out and never gave me direct instructions it also lost signal and stopped wo...Full ReviewI tried this out today as I am going to be driving in the states later this month so down loaded the UK maps to try it out first. I used my other phone at the same time so I didn't get lost.  This app took me about 15 miles out and never gave me direct instructions it also lost signal and stopped working. I'll be driving in the mountains so I better make sure I print off directions just incase.","en",0,NA
699,"ANDREW BARNARDO",2016-09-14,5,"Handling??? Never perfect score??? The navigation of this app is pretty good, being free. I just want to know what the handling is all about. I mean I'm driving very carefully, no hard acceleration, harsh breaking, none of the other also but when I check the feedback ""handling always score me low"" what's the story behind it. Seems yo...Full ReviewThe navigation of this app is pretty good, being free. I just want to know what the handling is all about. I mean I'm driving very carefully, no hard acceleration, harsh breaking, none of the other also but when I check the feedback ""handling always score me low"" what's the story behind it. Seems you will never get a perfect score.","en",0,NA
700,"Mikey R",2016-07-14,4,"Great especially when roaming Got first when moved to Isle of Man for a GPS without data requirement for my roaming UK phone. Was extremely handy. Has meant since back to UK I use this over my old dedicated sat nav. It's occasionally a little confused with GPS signal, but usually sorted with an app kill and restart.","en",6,NA
704,"neil T",2016-09-30,3,"Looks good but...... Downloaded app the tired to download maps ... Told every time .. cont locate server.  Now that I've tried about 15 times, with wi-fi and data .. well all I can say is the advertising is exciting.","en",1,"Hi,

Sorry to hear this, if you could email support@navmii.com they can help you out with this."
705,"Driving MeCrazy",2016-09-27,3,"Great app........however...... Used this for years and had the paid version, no ads also had voice/street name guidance, however since changing from iOS to Android, my paid upgrades have gone! All my favourite addresses have also gone, there is no feature to back this up either! Very dissatisfied customer now!","en",0,NA
706,"rhea bernardo",2016-10-14,1,"Wouldn't even open so it's of no use at all. Just as I stated, this app is useless as it won't open. Gave some consideration by not deleting it and waiting for awhile hoping it would work. Unfortunately, it didn't so now I'm deleting it instead of using up my device's space for nothing.","en",0,NA
707,"Chris Garfield",2016-09-24,2,"Awesome, better than any paid app. I have now been using Navfree for some years and hardly ever have any problems but I'm trying to set a route to southern france . It's taken over an hour to calculate the route so far without success.","en",1,NA
708,"Philip Bartlett",2017-11-05,1," Install app and it seamed to work, after buying voice guidance the app no longer opens. Google won't refund me and the Dev does not respond to emails. So I am out of pocket with no answers","en",0,NA
709,"Craig Cotnoir",2016-10-18,4,"Very good Recently used it on a trip to Europe. Works very well once you download the maps for the country you need. Saves data by using Gps only. Only thing I would improve is have a button on the navigation screen for the route overview. You have to navigate the menu to find it. GPS does lag a little so be ...Full ReviewRecently used it on a trip to Europe. Works very well once you download the maps for the country you need. Saves data by using Gps only. Only thing I would improve is have a button on the navigation screen for the route overview. You have to navigate the menu to find it. GPS does lag a little so be aware of your turn. Also loses GPS signal in the many long tunnels in Europe, but this is not a fault of the app. Very useful.","en",0,NA
711,"A Google user",2016-10-02,4,"Excellent App for free! Excellent App which I often use alongside or instead of my unreliable TomTom. Only reservation is that Open Street Map info can be lacking in rural areas. The App will still get you to your destination but perhaps not by the shortest route.But hey, it's free and better than my TomTom!","en",0,NA
714,"Mike B",2016-07-26,3,"Not bad, needs Google Search back Great app when you don't always have a data connection or want to reduce data use. The one time it should use data connection was removed...the ability to search Google for locations. As is it has a hard time finding addresses or locations and that limits usefulness.","en",1,NA
