"rbr","name","date","stars","review","lang","thumb","reply"
11497,"Kishan Kirin",2017-10-26,5," Great.  Does the job i require it to do. Cheaper than an actual tom tom. Vg","en",0,"Hey Kishnan,

Thanks for sharing your experience with other users! Very glad to hear that you like the app and it's features.

Drive safe!

- Cameron at TomTom"
11499,"nismo armada",2016-11-20,1," Wow cannot even search richmond Virginia , garbage .","en",0,"Hello Shane, sorry to see you encountered difficulties operating the app. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11500,"Kent Trenholm",2017-01-18,1," Can't use what i can't afford","en",0,NA
11504,"paul mcmullin",2016-09-03,5,"Best for traffic info Tried a few Tom Tom is best so far","en",0,NA
11506,"Philippe Michel",2017-10-26,4," Great app.  The only downside is it takes too long to open.","en",0,"Hey Philippe

The speed of the app is partly dependent on the processing power of your phone, but I will certainly make a note of this and log the issue.

Very glad to hear that you like rest of the app, though! Safe travels,

- Cameron at TomTom"
11510,"M DY",2016-07-17,5,"Urf Thanks!","en",0,NA
11511,"Vanathy Yogeshwaran",2016-08-05,5,"Loved it It is good app help me for my destinations.","en",0,NA
11517,"George Morgan",2017-01-14,5,"Ace I love this app!!!! It makes me on time everywhere I go","en",0,NA
11522,"A Google user",2018-08-11,4," TomTom still the best, Still stands out from the crowd!!.","en",0,"Hey there,

Thanks for taking the time to leave this review and thanks for the 4 stars. Is there anything we can do to improve your tomtom experience/get that 5th star? :) 

Have a great day!

Reiss @ TomTom"
11530,"Fayyaz Hunarwar",2016-12-04,5,"A superb app Thanxs TomTom evrrything is working perfectly","en",0,NA
11531,"emmanuel Davidson",2017-01-03,5,"GreAt app Works from Thailand to the USA and Europe. Perfect for me.","en",0,NA
11533,"Stoke Stained Glass",2017-08-19,5," Excellent and good value. Black Friday subscriptions are half price.","en",0,NA
11534,"ray gauci",2016-11-22,1," Won't connect to Tom Tom server Keeps saying can not connect to Internet :-(","en",0,"Hello Ray, Sorry to see you are experiencing difficulties. Please contact customer support via tomtom-go-mobile-support@tomtom.com for assistance."
11552,"A Google user",2017-04-08,5," Thanks for making this app","en",0,NA
11554,"nurse Lauren Lagestee",2017-09-07,5," I like that one","en",0,"Gday Linda,

Thanks for the 5 stars. I am glad you like it. 

Hope you enjoy using our app over the weekend. 

Cheers,

Jess G@TomTom"
11555,"Mar Pantig",2016-06-21,5,"tomtom gps navigation","en",0,NA
11563,"Moyo Best",2016-08-15,1," GPS never open","en",0,NA
11568,"Boris Sevcenko",2016-09-28,1,"Didn't start on my Samsung phone. ...","en",0,NA
11570,"A Google user",2018-07-25,1," Took forever to download","en",0,"HI there, thank you for your review. Sometimes the larger maps, such as Europe or USA, can take longer to download due to the file size. It is possible however to install smaller regions so that the maps are smaller and install quicker. I hope this helps! Cheers, Becky@TomTom"
11571,"A Google user",2016-10-23,4,"Trips Navagation go","en",0,NA
11574,"cat lover 16",2016-07-26,5," Really use full","en",0,NA
11579,"A Google user",2017-12-12,1," Waze is offering more services than TomTom by free!","en",0,"Hi there, thanks for the review. The app is free to download & use for the first 50miles/75km each month, after that an Unlimited subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service & Speed Camera warnings. We feel that this represents very good value for money. Cheers, Becky @ TomTom"
11582,"Yan Tingmobile",2020-02-28,5," Cannot treinstall","en",0,"Hi Yan - it sounds like you're having some issues with reinstalling the app. Can you please let us know if you get any error messages or codes? It will also be useful to know the phone make/model and OS version. Cheers, ^TomTom Team"
11586,"Lei Cai",2017-04-22,5," Gets me everywhere faster. Takes me to all the sneaky shortcuts.","en",0,NA
11588,"Daniel McCollum",2017-10-15,2," Have to download maps. Didn't try it. Prefer google maps which are online.","en",0,"Hi Daniel, we went with downloaded maps to ensure the app can function in areas where there is poor mobile data coverage. It also ensures you don't face mobile data Roaming consumption while driving outside of your home country.

Patrick @ TomTom"
11591,"Sophia Xavier",2016-07-03,4,"It's not all that But gives you accuracy","en",0,NA
11593,"chitowns best",2016-11-21,5,"Driver charter Multi charter","en",0,NA
11597,"Khumo Reeds",2018-02-02,5," Awesome never get lost","en",0,"Hi there, thanks so much for those awesome 5 stars :) 
It's great to hear that the app is always stopping you from becoming lost!! 
Safe Travels :) Cheers, Becky@TomTom"
11600,"A Google user",2017-07-06,5," Good but need more free miles a month","en",0,NA
11602,"Witsanu Maneewan",2016-06-18,4,"Nice app Rate 4 first for future dev","en",0,NA
11605,"alorr4uz",2017-05-09,1," 81 MB?  On a phone!?  No, just, no.","en",0,"Hey there! We are sorry to hear that you are unhappy with the size of the app! However, our intention is to have customers be able to use the application while offline, so they are not using data. This will cause it to take up more space in your phone. We can recommend installing an SD card on your phone to make room! Cheers, Chelsea at TomTom"
11610,"A Google user",2016-11-26,5,"Great Hopeful will be more update for Asia maps","en",0,NA
11612,"A Google user",2017-03-30,1," Is this so very spacial to directly any one","en",0,NA
11618,"Alexandru Daniel Intze",2017-01-07,5,"usefull app an app that gives you perfect routes to go","en",0,NA
11620,"ratattackof1",2016-09-23,1," Wanted access to my media files and contacts. Uninstalled it....","en",0,NA
11624,"Stuart Rowley",2017-08-14,5," Just starting using it, loving it so far.","en",0,"Hey Stuart,

We think it's super that you're loving the app. If you need help with certain functions or features, just drop us a line! inbox.reviews@tomtom.com

Cheers,

- Cameron at TomTom"
11626,"Claire Corner",2017-09-22,5," Very accurate directions can't fault this app","en",0,"Hey Claire,

I'm glad to hear this app is helping you to turn Corners, and get you where you need to be. Thanks for the 5 stars!

- Cameron at TomTom"
11628,"Paul Chana",2016-08-05,4,"Just like the Tom Tom in my car ! Reliable","en",0,NA
11632,"A Google user",2017-03-18,5," I like it because it's free and easy to use","en",0,NA
11633,"Samuel Boakye",2017-03-28,5," Nice  to  move  faster  to  ur  appointment. Wow","en",0,NA
11634,"Dave Hunt",2016-09-15,5," Fantastic app, I use it all the time","en",0,NA
11635,"A Google user",2016-11-03,5,"Mr Mabitsi It's amazing I love it","en",0,NA
11636,"Christopher Joseph Patterson",2017-06-06,1," Uses so much data, its unbelievable","en",0,"Hi there, Christopher! We recommend that you download the map via a Wi-Fi connection to avoid incurring data charges. The live traffic updates only use about 6-9MB per month of data, which is quite small. This information is based on 2 hours of use per day 5 days a week. Cheers, Chelsea at TomTom"
11637,"Akiva Davis",2016-08-31,5,"Great Quality App Great app to have when traveling.","en",0,NA
11641,"Matthew Burgess",2017-04-09,1," Won't open as cannot find data connection","en",0,"Hi, Sorry for any inconvenience. Please try these steps-

Uninstall the app.
Clear cache data for-
Google Play Services
Google Play Store
Google Services Framework
(if not shown- MORE button, enable SHOW SYSTEM APPS)

Set the time to AUTOMATIC
Restart phone (IMPORTANT)
Ensure phone has net connection (wifi and/or mobile)
Reinstall the app"
11644,"Michael Newick",2016-10-01,3,"Could be better If it had dash cam","en",0,NA
11646,"Allan Loudermilk",2016-09-06,5,"Great package I love the reroute functionality","en",0,NA
11647,"Paul Elliott",2016-11-16,5,"Great app Does what it should simple to use","en",0,NA
11648,"Ali NRP",2016-08-10,5,"Good app Easy to use and very powerfull","en",0,NA
11653,"Mavie Aguzar",2017-07-28,5," Its cool am can navigation everywhere","en",0,NA
11658,"A Google user",2018-05-10,5," Awesome I do not travel without it","en",0,NA
11659,"Brian Deaton",2016-12-24,5,"Tom tom Excellent app used daily","en",0,NA
11661,"Gary Baris",2016-10-20,1," Google maps is better by far and it's free.","en",0,NA
11663,"Donald Mcgee",2016-08-18,3,"Good but Not all free Not free","en",0,NA
11667,"montse jaramillo",2017-01-01,5,"Loved it Goods app","en",1,NA
11670,"Amy Hicks",2017-05-09,5," I love it I use it for work everyday.","en",0,NA
11677,"A Google user",2017-03-05,5," Works well","en",1,NA
11679,"Khozam Abourdan",2016-12-13,4,"Great Especially the speed limit warnings","en",0,NA
11680,"A Google user",2016-11-15,5,"My best friend On the road","en",0,NA
11682,"Chas King",2016-09-04,4," Very good much easier to get about","en",0,NA
11683,"A Google user",2016-09-10,5,"My Tom Tom Love it. So easy","en",0,NA
11684,"All The Gear",2016-09-12,5,"Best Love this for on the motorcycle works great","en",0,NA
11687,"Patriot Abazaj",2018-05-06,5," The best offline navigation there","en",0,NA
11688,"Tayvion Gadson",2016-09-09,5," I love it so far 5","en",0,NA
11691,"skip Chavez",2017-06-06,5," I will let u know","en",0,NA
11692,"A Google user",2016-12-20,5,"Too gud Da best app","en",0,NA
11695,"Faith Mkateko",2016-08-28,5," I love this app is working perfectly","en",0,NA
11696,"A Google user",2016-09-08,5,"Best Even better than Sygic","en",0,NA
11697,"Soran Gondal",2016-07-28,5,"Very good speed I love it","en",0,NA
11701,"David Boyes",2018-09-11,5," great App works really well","en",0,"Hi there! Thanks for the really great 5 star review!!!
Safe Travels! Cheers, Becky@TomTom"
11703,"Jonas Petrauskas",2017-01-03,1," Google maps is much better!","en",0,"Hello Jonas, We are sorry to see you didn't like our App. If you would like to tell us why please feel to  post on our own forums at this link  https://en.discussions.tomtom.com/"
11704,"A Google user",2018-06-21,1," Waze is MUCH better and FREE!","en",0,"Hey there! We actually do offer quite a few free miles/kilometres every month! If, after this, you would like to keep using the service, then yes, you do have to pay a subscription. However, we think that our pricing is fair for all of the features that we offer! Cheers, Becky@TomTom"
11706,"joseph russo",2017-01-06,4,"Ha Like it","en",0,NA
11707,"Johanna Encalade",2016-08-16,4,"Johanna Like it","en",0,NA
11731,"Obusitse Mponwane",2017-01-16,3,"Obviously Ancient","en",0,NA
